0	-18	2	-0.40378642654362407
0	-18	3	-0.1746075739423946
0	-18	4	0.37267799624996495
0	-18	4	0.0
0	-18	3	-0.6984302957695783
0	-18	2	-0.2282177322938192
0	-18	2	-0.17460757394239454
0	-18	1	0.0
0	-18	0	1.0
0	-18	1	-0.125
0	-18	1	-0.4037864265436241
0	-18	4	0.0
0	-18	5	-0.18633899812498247
0	-18	5	0.0
0	-18	4	0.17460757394239457
0	-18	3	0.2282177322938192
0	-18	3	0.1746075739423946
0	-18	2	0.125
0	-18	1	-0.125
0	-18	0	1.0
0	-18	1	0.5383819020581655
0	-18	4	0.24441445020945723
0	-18	5	-0.16051447078102565
0	-18	5	0.0
0	-18	4	0.3196188964277517
0	-18	3	0.09829463743659807
0	-18	3	-0.1316077808820154
0	-18	2	-0.40378642654362407
0	-18	1	-0.4037864265436241
0	-18	1	0.5383819020581655
0	-18	0	1.0
1	-18	0	1.0
1	-18	1	0.6246950475544243
1	-18	1	0.40323891927275596
1	-18	1	0.4634146341463414
1	-18	1	-0.06375767130633388
1	-18	1	0.5121951219512196
1	-18	2	0.1746075739423946
1	-18	3	-0.1746075739423946
1	-18	4	0.0
1	-18	4	0.24441445020945723
1	-18	1	0.6246950475544243
1	-18	0	1.0
1	-18	1	0.4303314829119352
1	-18	2	-0.10411584125907068
1	-18	2	-0.6123724356957944
1	-18	2	0.3644054444067476
1	-18	3	-0.18633899812498247
1	-18	4	0.37267799624996495
1	-18	5	-0.18633899812498247
1	-18	5	-0.16051447078102565
1	-18	1	0.40323891927275596
1	-18	1	0.4303314829119352
1	-18	0	1.0
1	-18	1	0.0
1	-18	2	0.0
1	-18	2	0.604858378909134
1	-18	3	-0.2886751345948129
1	-18	4	0.0
1	-18	5	0.0
1	-18	5	0.0
1	-18	1	0.4634146341463414
1	-18	2	-0.10411584125907068
1	-18	1	0.0
1	-18	0	1.0
1	-18	1	0.3825460278380029
1	-18	2	-0.024390243902438994
1	-18	2	0.34921514788478913
1	-18	3	-0.6984302957695783
1	-18	4	0.17460757394239457
1	-18	4	0.3196188964277517
1	-18	1	-0.06375767130633388
1	-18	2	-0.6123724356957944
1	-18	2	0.0
1	-18	1	0.3825460278380029
1	-18	0	1.0
1	-18	2	-0.06375767130633384
1	-18	1	0.4564354645876384
1	-18	2	-0.2282177322938192
1	-18	3	0.2282177322938192
1	-18	3	0.09829463743659807
1	-18	1	0.5121951219512196
1	-18	2	0.3644054444067476
1	-18	2	0.604858378909134
1	-18	2	-0.024390243902438994
1	-18	2	-0.06375767130633384
1	-18	0	1.0
1	-18	1	0.1746075739423946
1	-18	2	-0.17460757394239454
1	-18	3	0.1746075739423946
1	-18	3	-0.1316077808820154
1	-18	2	0.1746075739423946
1	-18	3	-0.18633899812498247
1	-18	3	-0.2886751345948129
1	-18	2	0.34921514788478913
1	-18	1	0.4564354645876384
1	-18	1	0.1746075739423946
1	-18	0	1.0
1	-18	1	0.0
1	-18	2	0.125
1	-18	2	-0.40378642654362407
1	-18	3	-0.1746075739423946
1	-18	4	0.37267799624996495
1	-18	4	0.0
1	-18	3	-0.6984302957695783
1	-18	2	-0.2282177322938192
1	-18	2	-0.17460757394239454
1	-18	1	0.0
1	-18	0	1.0
1	-18	1	-0.125
1	-18	1	-0.4037864265436241
1	-18	4	0.0
1	-18	5	-0.18633899812498247
1	-18	5	0.0
1	-18	4	0.17460757394239457
1	-18	3	0.2282177322938192
1	-18	3	0.1746075739423946
1	-18	2	0.125
1	-18	1	-0.125
1	-18	0	1.0
1	-18	1	0.5383819020581655
1	-18	4	0.24441445020945723
1	-18	5	-0.16051447078102565
1	-18	5	0.0
1	-18	4	0.3196188964277517
1	-18	3	0.09829463743659807
1	-18	3	-0.1316077808820154
1	-18	2	-0.40378642654362407
1	-18	1	-0.4037864265436241
1	-18	1	0.5383819020581655
1	-18	0	1.0
2	-18	0	1.0
2	-18	1	0.6246950475544243
2	-18	1	0.40323891927275596
2	-18	1	0.4634146341463414
2	-18	1	-0.06375767130633388
2	-18	1	0.5121951219512196
2	-18	2	0.1746075739423946
2	-18	3	-0.1746075739423946
2	-18	4	0.0
2	-18	4	0.24441445020945723
2	-18	1	0.6246950475544243
2	-18	0	1.0
2	-18	1	0.4303314829119352
2	-18	2	-0.10411584125907068
2	-18	2	-0.6123724356957944
2	-18	2	0.3644054444067476
2	-18	3	-0.18633899812498247
2	-18	4	0.37267799624996495
2	-18	5	-0.18633899812498247
2	-18	5	-0.16051447078102565
2	-18	1	0.40323891927275596
2	-18	1	0.4303314829119352
2	-18	0	1.0
2	-18	1	0.0
2	-18	2	0.0
2	-18	2	0.604858378909134
2	-18	3	-0.2886751345948129
2	-18	4	0.0
2	-18	5	0.0
2	-18	5	0.0
2	-18	1	0.4634146341463414
2	-18	2	-0.10411584125907068
2	-18	1	0.0
2	-18	0	1.0
2	-18	1	0.3825460278380029
2	-18	2	-0.024390243902438994
2	-18	2	0.34921514788478913
2	-18	3	-0.6984302957695783
2	-18	4	0.17460757394239457
2	-18	4	0.3196188964277517
2	-18	1	-0.06375767130633388
2	-18	2	-0.6123724356957944
2	-18	2	0.0
2	-18	1	0.3825460278380029
2	-18	0	1.0
2	-18	2	-0.06375767130633384
2	-18	1	0.4564354645876384
2	-18	2	-0.2282177322938192
2	-18	3	0.2282177322938192
2	-18	3	0.09829463743659807
2	-18	1	0.5121951219512196
2	-18	2	0.3644054444067476
2	-18	2	0.604858378909134
2	-18	2	-0.024390243902438994
2	-18	2	-0.06375767130633384
2	-18	0	1.0
2	-18	1	0.1746075739423946
2	-18	2	-0.17460757394239454
2	-18	3	0.1746075739423946
2	-18	3	-0.1316077808820154
2	-18	2	0.1746075739423946
2	-18	3	-0.18633899812498247
2	-18	3	-0.2886751345948129
2	-18	2	0.34921514788478913
2	-18	1	0.4564354645876384
2	-18	1	0.1746075739423946
2	-18	0	1.0
2	-18	1	0.0
2	-18	2	0.125
2	-18	2	-0.40378642654362407
2	-18	3	-0.1746075739423946
2	-18	4	0.37267799624996495
2	-18	4	0.0
2	-18	3	-0.6984302957695783
2	-18	2	-0.2282177322938192
2	-18	2	-0.17460757394239454
2	-18	1	0.0
2	-18	0	1.0
2	-18	1	-0.125
2	-18	1	-0.4037864265436241
2	-18	4	0.0
2	-18	5	-0.18633899812498247
2	-18	5	0.0
2	-18	4	0.17460757394239457
2	-18	3	0.2282177322938192
2	-18	3	0.1746075739423946
2	-18	2	0.125
2	-18	1	-0.125
2	-18	0	1.0
2	-18	1	0.5383819020581655
2	-18	4	0.24441445020945723
2	-18	5	-0.16051447078102565
2	-18	5	0.0
2	-18	4	0.3196188964277517
2	-18	3	0.09829463743659807
2	-18	3	-0.1316077808820154
2	-18	2	-0.40378642654362407
2	-18	1	-0.4037864265436241
2	-18	1	0.5383819020581655
2	-18	0	1.0
3	-18	0	1.0
3	-18	1	0.6246950475544243
3	-18	1	0.40323891927275596
3	-18	1	0.4634146341463414
3	-18	1	-0.06375767130633388
3	-18	1	0.5121951219512196
3	-18	2	0.1746075739423946
3	-18	3	-0.1746075739423946
3	-18	4	0.0
3	-18	4	0.13160778088201547
3	-18	1	0.6246950475544243
3	-18	0	1.0
3	-18	1	0.4303314829119352
3	-18	2	-0.10411584125907068
3	-18	2	-0.6123724356957944
3	-18	2	0.3644054444067476
3	-18	3	-0.18633899812498247
3	-18	4	0.37267799624996495
3	-18	5	-0.18633899812498247
3	-18	5	-0.2407717061715384
3	-18	1	0.40323891927275596
3	-18	1	0.4303314829119352
3	-18	0	1.0
3	-18	1	0.0
3	-18	2	0.0
3	-18	2	0.604858378909134
3	-18	3	-0.2886751345948129
3	-18	4	0.0
3	-18	5	0.0
3	-18	5	-0.3108349360801046
3	-18	1	0.4634146341463414
3	-18	2	-0.10411584125907068
3	-18	1	0.0
3	-18	0	1.0
3	-18	1	0.3825460278380029
3	-18	2	-0.024390243902438994
3	-18	2	0.34921514788478913
3	-18	3	-0.6984302957695783
3	-18	4	0.17460757394239457
3	-18	4	0.0564033346637209
3	-18	1	-0.06375767130633388
3	-18	2	-0.6123724356957944
3	-18	2	0.0
3	-18	1	0.3825460278380029
3	-18	0	1.0
3	-18	2	-0.06375767130633384
3	-18	1	0.4564354645876384
3	-18	2	-0.2282177322938192
3	-18	3	0.2282177322938192
3	-18	3	-0.09829463743659807
3	-18	1	0.5121951219512196
3	-18	2	0.3644054444067476
3	-18	2	0.604858378909134
3	-18	2	-0.024390243902438994
3	-18	2	-0.06375767130633384
3	-18	0	1.0
3	-18	1	0.1746075739423946
3	-18	2	-0.17460757394239454
3	-18	3	0.1746075739423946
3	-18	3	0.13160778088201544
3	-18	2	0.1746075739423946
3	-18	3	-0.18633899812498247
3	-18	3	-0.2886751345948129
3	-18	2	0.34921514788478913
3	-18	1	0.4564354645876384
3	-18	1	0.1746075739423946
3	-18	0	1.0
3	-18	1	0.0
3	-18	2	0.125
3	-18	2	-0.13459547551454137
3	-18	3	-0.1746075739423946
3	-18	4	0.37267799624996495
3	-18	4	0.0
3	-18	3	-0.6984302957695783
3	-18	2	-0.2282177322938192
3	-18	2	-0.17460757394239454
3	-18	1	0.0
3	-18	0	1.0
3	-18	1	-0.125
3	-18	1	-0.4037864265436241
3	-18	4	0.0
3	-18	5	-0.18633899812498247
3	-18	5	0.0
3	-18	4	0.17460757394239457
3	-18	3	0.2282177322938192
3	-18	3	0.1746075739423946
3	-18	2	0.125
3	-18	1	-0.125
3	-18	0	1.0
3	-18	1	0.5383819020581655
3	-18	4	0.13160778088201547
3	-18	5	-0.2407717061715384
3	-18	5	-0.3108349360801046
3	-18	4	0.0564033346637209
3	-18	3	-0.09829463743659807
3	-18	3	0.13160778088201544
3	-18	2	-0.13459547551454137
3	-18	1	-0.4037864265436241
3	-18	1	0.5383819020581655
3	-18	0	1.0
4	-18	0	1.0
4	-18	1	0.6246950475544243
4	-18	1	0.40323891927275596
4	-18	1	0.4634146341463414
4	-18	1	-0.06375767130633388
4	-18	1	0.5121951219512196
4	-18	2	0.1746075739423946
4	-18	3	-0.1746075739423946
4	-18	4	0.0
4	-18	4	0.13160778088201547
4	-18	1	0.6246950475544243
4	-18	0	1.0
4	-18	1	0.4303314829119352
4	-18	2	-0.10411584125907068
4	-18	2	-0.6123724356957944
4	-18	2	0.3644054444067476
4	-18	3	-0.18633899812498247
4	-18	4	0.37267799624996495
4	-18	5	-0.18633899812498247
4	-18	5	-0.2407717061715384
4	-18	1	0.40323891927275596
4	-18	1	0.4303314829119352
4	-18	0	1.0
4	-18	1	0.0
4	-18	2	0.0
4	-18	2	0.604858378909134
4	-18	3	-0.2886751345948129
4	-18	4	0.0
4	-18	5	0.0
4	-18	5	-0.3108349360801046
4	-18	1	0.4634146341463414
4	-18	2	-0.10411584125907068
4	-18	1	0.0
4	-18	0	1.0
4	-18	1	0.3825460278380029
4	-18	2	-0.024390243902438994
4	-18	2	0.34921514788478913
4	-18	3	-0.6984302957695783
4	-18	4	0.17460757394239457
4	-18	4	0.0564033346637209
4	-18	1	-0.06375767130633388
4	-18	2	-0.6123724356957944
4	-18	2	0.0
4	-18	1	0.3825460278380029
4	-18	0	1.0
4	-18	2	-0.06375767130633384
4	-18	1	0.4564354645876384
4	-18	2	-0.2282177322938192
4	-18	3	0.2282177322938192
4	-18	3	-0.09829463743659807
4	-18	1	0.5121951219512196
4	-18	2	0.3644054444067476
4	-18	2	0.604858378909134
4	-18	2	-0.024390243902438994
4	-18	2	-0.06375767130633384
4	-18	0	1.0
4	-18	1	0.1746075739423946
4	-18	2	-0.17460757394239454
4	-18	3	0.1746075739423946
4	-18	3	0.13160778088201544
4	-18	2	0.1746075739423946
4	-18	3	-0.18633899812498247
4	-18	3	-0.2886751345948129
4	-18	2	0.34921514788478913
4	-18	1	0.4564354645876384
4	-18	1	0.1746075739423946
4	-18	0	1.0
4	-18	1	0.0
4	-18	2	0.125
4	-18	2	-0.13459547551454137
4	-18	3	-0.1746075739423946
4	-18	4	0.37267799624996495
4	-18	4	0.0
4	-18	3	-0.6984302957695783
4	-18	2	-0.2282177322938192
4	-18	2	-0.17460757394239454
4	-18	1	0.0
4	-18	0	1.0
4	-18	1	-0.125
4	-18	1	-0.4037864265436241
4	-18	4	0.0
4	-18	5	-0.18633899812498247
4	-18	5	0.0
4	-18	4	0.17460757394239457
4	-18	3	0.2282177322938192
4	-18	3	0.1746075739423946
4	-18	2	0.125
4	-18	1	-0.125
4	-18	0	1.0
4	-18	1	0.5383819020581655
4	-18	4	0.13160778088201547
4	-18	5	-0.2407717061715384
4	-18	5	-0.3108349360801046
4	-18	4	0.0564033346637209
4	-18	3	-0.09829463743659807
4	-18	3	0.13160778088201544
4	-18	2	-0.13459547551454137
4	-18	1	-0.4037864265436241
4	-18	1	0.5383819020581655
4	-18	0	1.0
5	-18	0	1.0
5	-18	1	0.6246950475544243
5	-18	1	0.40323891927275596
5	-18	1	0.4634146341463414
5	-18	1	-0.06375767130633388
5	-18	1	0.5121951219512196
5	-18	2	0.1746075739423946
5	-18	3	-0.1746075739423946
5	-18	4	0.0
5	-18	4	0.13160778088201547
5	-18	1	0.6246950475544243
5	-18	0	1.0
5	-18	1	0.4303314829119352
5	-18	2	-0.10411584125907068
5	-18	2	-0.6123724356957944
5	-18	2	0.3644054444067476
5	-18	3	-0.18633899812498247
5	-18	4	0.37267799624996495
5	-18	5	-0.18633899812498247
5	-18	5	-0.2407717061715384
5	-18	1	0.40323891927275596
5	-18	1	0.4303314829119352
5	-18	0	1.0
5	-18	1	0.0
5	-18	2	0.0
5	-18	2	0.604858378909134
5	-18	3	-0.2886751345948129
5	-18	4	0.0
5	-18	5	0.0
5	-18	5	-0.3108349360801046
5	-18	1	0.4634146341463414
5	-18	2	-0.10411584125907068
5	-18	1	0.0
5	-18	0	1.0
5	-18	1	0.3825460278380029
5	-18	2	-0.024390243902438994
5	-18	2	0.34921514788478913
5	-18	3	-0.6984302957695783
5	-18	4	0.17460757394239457
5	-18	4	0.0564033346637209
5	-18	1	-0.06375767130633388
5	-18	2	-0.6123724356957944
5	-18	2	0.0
5	-18	1	0.3825460278380029
5	-18	0	1.0
5	-18	2	-0.06375767130633384
5	-18	1	0.4564354645876384
5	-18	2	-0.2282177322938192
5	-18	3	0.2282177322938192
5	-18	3	-0.09829463743659807
5	-18	1	0.5121951219512196
5	-18	2	0.3644054444067476
5	-18	2	0.604858378909134
5	-18	2	-0.024390243902438994
5	-18	2	-0.06375767130633384
5	-18	0	1.0
5	-18	1	0.1746075739423946
5	-18	2	-0.17460757394239454
5	-18	3	0.1746075739423946
5	-18	3	0.13160778088201544
5	-18	2	0.1746075739423946
5	-18	3	-0.18633899812498247
5	-18	3	-0.2886751345948129
5	-18	2	0.34921514788478913
5	-18	1	0.4564354645876384
5	-18	1	0.1746075739423946
5	-18	0	1.0
5	-18	1	0.0
5	-18	2	0.125
5	-18	2	-0.13459547551454137
5	-18	3	-0.1746075739423946
5	-18	4	0.37267799624996495
5	-18	4	0.0
5	-18	3	-0.6984302957695783
5	-18	2	-0.2282177322938192
5	-18	2	-0.17460757394239454
5	-18	1	0.0
5	-18	0	1.0
5	-18	1	-0.125
5	-18	1	-0.4037864265436241
5	-18	4	0.0
5	-18	5	-0.18633899812498247
5	-18	5	0.0
5	-18	4	0.17460757394239457
5	-18	3	0.2282177322938192
5	-18	3	0.1746075739423946
5	-18	2	0.125
5	-18	1	-0.125
5	-18	0	1.0
5	-18	1	0.5383819020581655
5	-18	4	0.13160778088201547
5	-18	5	-0.2407717061715384
5	-18	5	-0.3108349360801046
5	-18	4	0.0564033346637209
5	-18	3	-0.09829463743659807
5	-18	3	0.13160778088201544
5	-18	2	-0.13459547551454137
5	-18	1	-0.4037864265436241
5	-18	1	0.5383819020581655
5	-18	0	1.0
6	-19	0	1.0
6	-19	1	0.5121951219512196
6	-19	1	0.40323891927275596
6	-19	1	0.4634146341463414
6	-19	1	-0.06375767130633388
6	-19	1	0.5121951219512196
6	-19	2	0.1746075739423946
6	-19	3	-0.1746075739423946
6	-19	4	0.0
6	-19	4	0.13160778088201547
6	-19	1	0.5121951219512196
6	-19	0	1.0
6	-19	1	0.604858378909134
6	-19	2	-0.02439024390243905
6	-19	2	-0.3825460278380031
6	-19	2	0.5121951219512196
6	-19	3	0.0
6	-19	4	0.3492151478847892
6	-19	5	0.0
6	-19	5	-0.4324255657551936
6	-19	1	0.40323891927275596
6	-19	1	0.604858378909134
6	-19	0	1.0
6	-19	1	0.0
6	-19	2	0.0
6	-19	2	0.604858378909134
6	-19	3	-0.2886751345948129
6	-19	4	0.0
6	-19	5	0.0
6	-19	5	-0.3108349360801046
6	-19	1	0.4634146341463414
6	-19	2	-0.02439024390243905
6	-19	1	0.0
6	-19	0	1.0
6	-19	1	0.3825460278380029
6	-19	2	-0.024390243902438994
6	-19	2	0.34921514788478913
6	-19	3	-0.6984302957695783
6	-19	4	0.17460757394239457
6	-19	4	0.0564033346637209
6	-19	1	-0.06375767130633388
6	-19	2	-0.3825460278380031
6	-19	2	0.0
6	-19	1	0.3825460278380029
6	-19	0	1.0
6	-19	2	-0.06375767130633384
6	-19	1	0.4564354645876384
6	-19	2	-0.2282177322938192
6	-19	3	0.2282177322938192
6	-19	3	-0.09829463743659807
6	-19	1	0.5121951219512196
6	-19	2	0.5121951219512196
6	-19	2	0.604858378909134
6	-19	2	-0.024390243902438994
6	-19	2	-0.06375767130633384
6	-19	0	1.0
6	-19	1	0.1746075739423946
6	-19	2	-0.17460757394239454
6	-19	3	0.1746075739423946
6	-19	3	0.13160778088201544
6	-19	2	0.1746075739423946
6	-19	3	0.0
6	-19	3	-0.2886751345948129
6	-19	2	0.34921514788478913
6	-19	1	0.4564354645876384
6	-19	1	0.1746075739423946
6	-19	0	1.0
6	-19	1	0.0
6	-19	2	0.125
6	-19	2	-0.13459547551454137
6	-19	3	-0.1746075739423946
6	-19	4	0.3492151478847892
6	-19	4	0.0
6	-19	3	-0.6984302957695783
6	-19	2	-0.2282177322938192
6	-19	2	-0.17460757394239454
6	-19	1	0.0
6	-19	0	1.0
6	-19	1	-0.125
6	-19	1	-0.4037864265436241
6	-19	4	0.0
6	-19	5	0.0
6	-19	5	0.0
6	-19	4	0.17460757394239457
6	-19	3	0.2282177322938192
6	-19	3	0.1746075739423946
6	-19	2	0.125
6	-19	1	-0.125
6	-19	0	1.0
6	-19	1	0.5383819020581655
6	-19	4	0.13160778088201547
6	-19	5	-0.4324255657551936
6	-19	5	-0.3108349360801046
6	-19	4	0.0564033346637209
6	-19	3	-0.09829463743659807
6	-19	3	0.13160778088201544
6	-19	2	-0.13459547551454137
6	-19	1	-0.4037864265436241
6	-19	1	0.5383819020581655
6	-19	0	1.0
7	-22	0	1.0
7	-22	1	0.5121951219512196
7	-22	1	0.40323891927275596
7	-22	1	0.4634146341463414
7	-22	1	-0.06375767130633388
7	-22	1	0.5121951219512196
7	-22	2	0.1746075739423946
7	-22	3	-0.0564033346637209
7	-22	4	0.0
7	-22	4	0.13160778088201547
7	-22	1	0.5121951219512196
7	-22	0	1.0
7	-22	1	0.604858378909134
7	-22	2	-0.02439024390243905
7	-22	2	-0.3825460278380031
7	-22	2	0.5121951219512196
7	-22	3	0.0
7	-22	4	0.3196188964277518
7	-22	5	0.0
7	-22	5	-0.4324255657551936
7	-22	1	0.40323891927275596
7	-22	1	0.604858378909134
7	-22	0	1.0
7	-22	1	0.0
7	-22	2	0.0
7	-22	2	0.604858378909134
7	-22	3	-0.2886751345948129
7	-22	4	-0.1554174680400523
7	-22	5	0.0
7	-22	5	-0.3108349360801046
7	-22	1	0.4634146341463414
7	-22	2	-0.02439024390243905
7	-22	1	0.0
7	-22	0	1.0
7	-22	1	0.3825460278380029
7	-22	2	-0.024390243902438994
7	-22	2	0.34921514788478913
7	-22	3	-0.507630011973488
7	-22	4	0.17460757394239457
7	-22	4	0.0564033346637209
7	-22	1	-0.06375767130633388
7	-22	2	-0.3825460278380031
7	-22	2	0.0
7	-22	1	0.3825460278380029
7	-22	0	1.0
7	-22	2	-0.06375767130633384
7	-22	1	0.4564354645876384
7	-22	2	-0.09829463743659808
7	-22	3	0.2282177322938192
7	-22	3	-0.09829463743659807
7	-22	1	0.5121951219512196
7	-22	2	0.5121951219512196
7	-22	2	0.604858378909134
7	-22	2	-0.024390243902438994
7	-22	2	-0.06375767130633384
7	-22	0	1.0
7	-22	1	0.1746075739423946
7	-22	2	-0.2444144502094572
7	-22	3	0.1746075739423946
7	-22	3	0.13160778088201544
7	-22	2	0.1746075739423946
7	-22	3	0.0
7	-22	3	-0.2886751345948129
7	-22	2	0.34921514788478913
7	-22	1	0.4564354645876384
7	-22	1	0.1746075739423946
7	-22	0	1.0
7	-22	1	0.13459547551454137
7	-22	2	0.125
7	-22	2	-0.13459547551454137
7	-22	3	-0.0564033346637209
7	-22	4	0.3196188964277518
7	-22	4	-0.1554174680400523
7	-22	3	-0.507630011973488
7	-22	2	-0.09829463743659808
7	-22	2	-0.2444144502094572
7	-22	1	0.13459547551454137
7	-22	0	1.0
7	-22	1	1.1207324694496149E-17
7	-22	1	-0.30434782608695654
7	-22	4	0.0
7	-22	5	0.0
7	-22	5	0.0
7	-22	4	0.17460757394239457
7	-22	3	0.2282177322938192
7	-22	3	0.1746075739423946
7	-22	2	0.125
7	-22	1	1.1207324694496149E-17
7	-22	0	1.0
7	-22	1	0.5383819020581655
7	-22	4	0.13160778088201547
7	-22	5	-0.4324255657551936
7	-22	5	-0.3108349360801046
7	-22	4	0.0564033346637209
7	-22	3	-0.09829463743659807
7	-22	3	0.13160778088201544
7	-22	2	-0.13459547551454137
7	-22	1	-0.30434782608695654
7	-22	1	0.5383819020581655
7	-22	0	1.0
8	-22	0	1.0
8	-22	1	0.5121951219512196
8	-22	1	0.40323891927275596
8	-22	1	0.4634146341463414
8	-22	1	-0.06375767130633388
8	-22	1	0.5121951219512196
8	-22	2	0.1746075739423946
8	-22	3	-0.0564033346637209
8	-22	4	0.0
8	-22	4	0.13160778088201547
8	-22	1	0.5121951219512196
8	-22	0	1.0
8	-22	1	0.604858378909134
8	-22	2	-0.02439024390243905
8	-22	2	-0.3825460278380031
8	-22	2	0.5121951219512196
8	-22	3	0.0
8	-22	4	0.3196188964277518
8	-22	5	0.0
8	-22	5	-0.4324255657551936
8	-22	1	0.40323891927275596
8	-22	1	0.604858378909134
8	-22	0	1.0
8	-22	1	0.0
8	-22	2	0.0
8	-22	2	0.604858378909134
8	-22	3	-0.2886751345948129
8	-22	4	-0.1554174680400523
8	-22	5	0.0
8	-22	5	-0.3108349360801046
8	-22	1	0.4634146341463414
8	-22	2	-0.02439024390243905
8	-22	1	0.0
8	-22	0	1.0
8	-22	1	0.3825460278380029
8	-22	2	-0.024390243902438994
8	-22	2	0.34921514788478913
8	-22	3	-0.507630011973488
8	-22	4	0.17460757394239457
8	-22	4	0.0564033346637209
8	-22	1	-0.06375767130633388
8	-22	2	-0.3825460278380031
8	-22	2	0.0
8	-22	1	0.3825460278380029
8	-22	0	1.0
8	-22	2	-0.06375767130633384
8	-22	1	0.4564354645876384
8	-22	2	-0.09829463743659808
8	-22	3	0.2282177322938192
8	-22	3	-0.09829463743659807
8	-22	1	0.5121951219512196
8	-22	2	0.5121951219512196
8	-22	2	0.604858378909134
8	-22	2	-0.024390243902438994
8	-22	2	-0.06375767130633384
8	-22	0	1.0
8	-22	1	0.1746075739423946
8	-22	2	-0.2444144502094572
8	-22	3	0.1746075739423946
8	-22	3	0.13160778088201544
8	-22	2	0.1746075739423946
8	-22	3	0.0
8	-22	3	-0.2886751345948129
8	-22	2	0.34921514788478913
8	-22	1	0.4564354645876384
8	-22	1	0.1746075739423946
8	-22	0	1.0
8	-22	1	0.13459547551454137
8	-22	2	0.125
8	-22	2	-0.13459547551454137
8	-22	3	-0.0564033346637209
8	-22	4	0.3196188964277518
8	-22	4	-0.1554174680400523
8	-22	3	-0.507630011973488
8	-22	2	-0.09829463743659808
8	-22	2	-0.2444144502094572
8	-22	1	0.13459547551454137
8	-22	0	1.0
8	-22	1	1.1207324694496149E-17
8	-22	1	-0.30434782608695654
8	-22	4	0.0
8	-22	5	0.0
8	-22	5	0.0
8	-22	4	0.17460757394239457
8	-22	3	0.2282177322938192
8	-22	3	0.1746075739423946
8	-22	2	0.125
8	-22	1	1.1207324694496149E-17
8	-22	0	1.0
8	-22	1	0.5383819020581655
8	-22	4	0.13160778088201547
8	-22	5	-0.4324255657551936
8	-22	5	-0.3108349360801046
8	-22	4	0.0564033346637209
8	-22	3	-0.09829463743659807
8	-22	3	0.13160778088201544
8	-22	2	-0.13459547551454137
8	-22	1	-0.30434782608695654
8	-22	1	0.5383819020581655
8	-22	0	1.0
9	-22	0	1.0
9	-22	1	0.6023845101417663
9	-22	1	0.40323891927275596
9	-22	1	0.4634146341463414
9	-22	1	-0.06375767130633388
9	-22	1	0.5121951219512196
9	-22	2	0.1746075739423946
9	-22	3	-0.0564033346637209
9	-22	4	0.0
9	-22	4	0.13160778088201547
9	-22	1	0.6023845101417663
9	-22	0	1.0
9	-22	1	0.5532833351724881
9	-22	2	0.29003698636455405
9	-22	2	-0.11664236870396084
9	-22	2	0.6023845101417663
9	-22	3	0.31943828249996997
9	-22	4	-0.01719797901225277
9	-22	5	0.31943828249996997
9	-22	5	-0.017197979012252746
9	-22	1	0.40323891927275596
9	-22	1	0.5532833351724881
9	-22	0	1.0
9	-22	1	0.0
9	-22	2	0.0
9	-22	2	0.604858378909134
9	-22	3	-0.2886751345948129
9	-22	4	-0.1554174680400523
9	-22	5	0.0
9	-22	5	-0.3108349360801046
9	-22	1	0.4634146341463414
9	-22	2	0.29003698636455405
9	-22	1	0.0
9	-22	0	1.0
